,1
0,0.11083044
1,0.12783915
2,0.033580538
3,0.36741534
4,0.34684095
5,0.56181777
6,0.68812644
7,0.74597156
8,0.77875733
9,0.779603
10,0.779603
11,0.779603
12,0.779603
13,0.779603
14,0.779603
15,0.779603
16,0.779603
17,0.779603
18,0.779603
19,0.779603
20,0.779603
21,0.779603
22,0.779603
23,0.779603
24,0.779603
25,0.779603
26,0.779603
27,0.779603
28,0.779603
29,0.779603
30,0.779603
31,0.779603
32,0.779603
33,0.779603
34,0.779603
35,0.779603
36,0.779603
37,0.779603
38,0.779603
39,0.779603
40,0.779603
41,0.779603
42,0.779603
43,0.779603
44,0.779603
45,0.779603
46,0.779603
47,0.779603
48,0.779603
49,0.779603
50,0.779603
51,0.779603
52,0.779603
53,0.779603
54,0.779603
55,0.779603
56,0.779603
57,0.779603
58,0.779603
59,0.779603
60,0.779603
61,0.779603
62,0.779603
63,0.779603
64,0.779603
65,0.779603
66,0.779603
67,0.779603
68,0.779603
69,0.779603
70,0.779603
71,0.779603
72,0.779603
73,0.779603
74,0.779603
75,0.779603
76,0.779603
77,0.779603
78,0.779603
79,0.779603
80,0.779603
81,0.779603
82,0.779603
83,0.779603
84,0.779603
85,0.779603
86,0.779603
87,0.779603
88,0.779603
89,0.779603
90,0.779603
91,0.779603
92,0.779603
93,0.779603
94,0.779603
95,0.779603
96,0.779603
97,0.779603
98,0.779603
99,0.779603
100,0.779603
101,0.779603
102,0.779603
103,0.779603
104,0.779603
105,0.779603
106,0.779603
107,0.779603
108,0.779603
109,0.779603
110,0.779603
111,0.779603
112,0.779603
113,0.779603
114,0.779603
115,0.779603
116,0.779603
117,0.779603
118,0.779603
119,0.779603
120,0.779603
121,0.779603
122,0.779603
123,0.779603
124,0.779603
125,0.779603
126,0.779603
127,0.779603
128,0.779603
129,0.779603
130,0.779603
131,0.779603
132,0.779603
133,0.779603
134,0.779603
135,0.779603
136,0.779603
137,0.779603
138,0.779603
139,0.779603
140,0.779603
141,0.779603
142,0.779603
143,0.779603
144,0.779603
145,0.779603
146,0.779603
147,0.779603
148,0.7797139
149,0.7830545
150,0.6903602
151,0.6145292
152,0.47023454
153,0.26775417
154,0.1817261
155,0.012228435
156,-0.076501854
157,-0.1778332
158,-0.2908548
159,-0.3449192
160,-0.36715895
161,-0.42204863
162,-0.4522788
163,-0.44923285
164,-0.45113468
165,-0.44960704
166,-0.44856754
167,-0.44846812
168,-0.42456904
169,-0.42841682
170,-0.4330434
171,-0.42056277
172,-0.44091317
173,-0.42615873
174,-0.42397824
175,-0.42413795
176,-0.4350922
177,-0.43403542
178,-0.4322118
179,-0.4476308
180,-0.44819316
181,-0.44929174
182,-0.4522387
183,-0.44125116
184,-0.4398541
185,-0.39649165
186,-0.40838876
187,-0.39357838
188,-0.3822493
189,-0.45172787
190,-0.3903996
191,-0.38966334
192,-0.38482058
193,-0.41174543
194,-0.42237088
195,-0.40296066
196,-0.43776742
197,-0.4461412
198,-0.44728357
199,-0.4518883
200,-0.44726092
201,-0.45018223
202,-0.4546207
203,-0.45271575
204,-0.45183554
205,-0.45423636
206,-0.452806
207,-0.453481
208,-0.45793983
209,-0.4560459
210,-0.45549467
211,-0.45391893
212,-0.45615298
213,-0.4547025
214,-0.45544252
215,-0.45605686
216,-0.45917994
217,-0.45653063
218,-0.45469636
219,-0.4540195
220,-0.43319777
221,-0.42167723
222,-0.43130398
223,-0.4298174
224,-0.4314834
225,-0.43234074
226,-0.42572525
227,-0.41995016
228,-0.42376998
229,-0.44054615
230,-0.43352887
231,-0.4456897
232,-0.45463845
233,-0.45220128
234,-0.45275393
235,-0.4546107
