,acc,loss,lr,val_acc,val_loss
0,0.9637681159420289,0.2107536148117936,0.0010000000474974513,0.389937106918239,2.76479217672498
1,0.9927536231884058,0.0932636092538419,0.0010000000474974513,0.389937106918239,3.527084270129039
2,0.9927536231884058,0.084667493575725,0.0010000000474974513,0.4025157232704403,2.885763391044061
3,0.9927536231884058,0.05365856418359107,0.0010000000474974513,0.4025157232704403,3.197810523071379
4,0.9927536231884058,0.03722346067914496,0.0010000000474974513,0.389937106918239,3.9106662315345786
5,0.9927536231884058,0.06161985779855994,0.0010000000474974513,0.389937106918239,3.9756070022477106
6,0.9927536231884058,0.08311302386278259,0.0010000000474974513,0.44025157232704404,1.5241513139152396
7,0.9927536231884058,0.0421999109895441,0.0010000000474974513,0.41509433962264153,2.4736895949532918
8,0.9927536231884058,0.06494871564749358,0.0010000000474974513,0.389937106918239,3.9813326806849183
9,0.9927536231884058,0.0382781056282313,0.0010000000474974513,0.389937106918239,3.7758590627473385
