,0
0,180
1,0
2,10949
3,2228
4,1200
5,196
6,0
7,11647
8,25
9,1075
10,174
11,0
12,12060
13,214
14,862
15,143
16,0
17,11736
18,156
19,2106
20,7
21,0
22,10109
23,228
24,1748
25,230
26,0
27,12261
28,246
29,1159
30,224
31,0
32,11355
33,125
34,1710
35,175
36,0
37,11432
38,1
39,1002
40,215
41,0
42,12027
43,210
44,985
45,149
46,0
47,11959
48,189
49,1720
50,7
51,0
52,11693
53,212
54,1628
55,237
56,0
57,14388
58,207
59,374
60,9
61,0
62,384
63,174
64,123
65,9
66,0
67,366
68,6
69,137
70,10
71,0
72,409
73,8
74,143
75,9
76,0
77,373
78,8
79,130
80,9
81,0
82,404
83,9
84,142
85,8
86,0
87,370
88,11
89,150
90,11
91,0
92,421
93,10
94,144
95,9
96,0
97,378
98,8
99,143
100,9
101,0
102,381
103,8
104,148
105,7
106,0
107,422
108,8
109,137
110,8
111,0
112,373
113,9
114,124
115,11
116,0
117,519
118,10
119,117928
120,1025
121,0
122,126152
123,76945
124,19944
125,1025
126,0
127,127403
128,1138
129,19877
130,1022
131,0
132,128278
133,1137
134,21435
135,1025
136,0
137,127798
138,1137
139,19867
140,1025
141,0
142,127025
143,1134
144,20045
145,1026
146,0
147,127259
148,1135
149,19995
150,1022
151,0
152,128371
153,1137
154,19894
155,1022
156,0
157,126316
158,1134
159,19847
160,1022
161,0
162,129098
163,1137
164,19403
165,1022
166,0
167,128841
168,1137
169,25393
170,1022
171,0
172,125798
173,1134
174,21095
175,1025
176,0
177,170534
178,1134
179,4654
180,116
181,0
182,3703
183,1984
184,991
185,114
186,0
187,3573
188,22
189,992
190,104
191,0
192,3566
193,107
194,825
195,111
196,0
197,3610
198,114
199,1065
200,2
201,0
202,3525
203,107
204,1058
205,119
206,0
207,3593
208,115
209,1019
210,117
211,0
212,3556
213,105
214,1056
215,102
216,0
217,3616
218,0
219,923
220,108
221,0
222,3701
223,115
224,810
225,104
226,0
227,3483
228,111
229,1028
230,1
231,0
232,3455
233,122
234,1022
235,116
236,0
237,4318
238,111
