,1
0,0.056540594
1,-0.1453541
2,-0.24276766
3,-0.3969224
4,-0.32820547
5,-0.27411935
6,-0.15172806
7,-0.09792577
8,-0.11401521
9,-0.12335984
10,-0.20689553
11,-0.11284243
12,-0.07204572
13,-0.048194684
14,-0.053700402
15,-0.20974152
16,-0.15175366
17,-0.13208537
18,-0.101619296
19,-0.059327696
20,-0.17827058
21,-0.11926705
22,-0.099285565
23,-0.06945001
24,-0.03208301
25,-0.16639076
26,-0.1290835
27,-0.09142097
28,-0.080877855
29,-0.04162008
30,-0.17449106
31,-0.12943989
32,-0.1117479
33,-0.08761676
34,-0.054472238
35,-0.15710188
36,-0.1257751
37,-0.09195208
38,-0.079471536
39,-0.046776723
40,-0.1737987
41,-0.12920246
42,-0.12834617
43,-0.112513185
44,-0.07702661
45,-0.18906794
46,-0.13963626
47,-0.11173752
48,-0.09722574
49,-0.06459289
50,-0.21495023
51,-0.15064096
52,-0.12582822
53,-0.0950531
54,-0.05999406
55,-0.19760197
56,-0.10070502
57,-0.021460213
58,0.03311941
59,0.09149801
60,0.0040113297
61,0.069247395
62,0.09073239
63,0.09529646
64,0.10963995
65,0.055469252
66,0.07027333
67,0.07849597
68,0.07264283
69,0.06979841
70,0.070355
71,0.075271055
72,0.07860754
73,0.07890924
74,0.07888545
75,0.074967496
76,0.075722694
77,0.077926375
78,0.07661112
79,0.07900132
80,0.07473914
81,0.07510382
82,0.07679498
83,0.0753482
84,0.07746628
85,0.07325576
86,0.07358236
87,0.07569925
88,0.074556485
89,0.07731324
90,0.07361792
91,0.07478279
92,0.077642135
93,0.07684965
94,0.079434335
95,0.07537197
96,0.07576342
97,0.07787743
98,0.07665396
99,0.07914394
100,0.07527327
101,0.07605817
102,0.07822317
103,0.0769467
104,0.07936948
105,0.07526744
106,0.07567966
107,0.07754329
108,0.07611552
109,0.078461364
110,0.07441066
111,0.07462009
112,0.021437658
113,0.030579146
114,0.1626919
115,0.24884832
116,0.049045302
117,0.1597524
118,0.2571339
119,0.27706084
120,0.39490038
121,0.18955332
122,-0.23064016
123,-0.47147548
124,0.031676754
125,0.17836729
126,0.37231243
127,0.5584877
128,-0.111351274
129,-0.21062446
130,-0.16260849
131,0.084969305
132,0.20210052
133,0.26645115
134,0.6232427
135,0.27369237
136,0.41298383
137,0.4331775
138,0.33655185
139,0.6272131
140,0.28234258
141,0.4148219
142,0.45547432
143,0.34024364
144,0.62490344
145,0.2546513
146,0.4036614
147,0.4362261
148,0.3352284
149,0.63707477
150,0.33974114
151,0.48197824
152,0.5116547
153,0.4045771
154,0.6571062
155,0.2896944
156,0.4033828
157,0.42148823
158,0.3308424
159,0.62781763
160,0.27915394
161,0.41729492
162,0.4321236
163,0.32896537
164,0.62367725
165,0.2695696
166,0.41188836
167,0.4191789
168,0.32519442
169,0.6198235
170,0.26990575
171,0.41257215
172,0.4262218
173,0.31966045
174,0.58552873
175,0.24907957
176,0.44733274
177,0.66789204
178,0.7548583
179,0.8665668
180,0.7952827
181,1.0
182,0.9412774
183,0.6074427
184,0.26849338
185,-0.17444137
186,-0.102832146
187,-0.058930587
188,-0.078208305
189,-0.09103837
190,-0.09543479
191,-0.051697705
192,-0.020633003
193,-0.017658537
194,-0.0306603
195,-0.075952716
196,-0.06577201
197,-0.049330436
198,-0.04725574
199,-0.028673956
200,-0.06839052
201,-0.05367383
202,-0.037362106
203,-0.031662993
204,-0.02141397
205,-0.06547627
206,-0.06043931
207,-0.035745855
208,-0.037899766
209,-0.02237945
210,-0.062111683
211,-0.055729713
212,-0.03830086
213,-0.04174131
214,-0.027749399
215,-0.065001294
216,-0.060314253
217,-0.03659491
218,-0.03897325
219,-0.023879146
220,-0.06346484
221,-0.057798937
222,-0.0414092
223,-0.045228418
224,-0.03018498
225,-0.069439344
226,-0.06490394
227,-0.044647124
228,-0.05014983
229,-0.033630148
230,-0.07913899
231,-0.06752372
232,-0.050499488
233,-0.03922021
234,-0.018387726
235,-0.045613233
236,0.008559367
237,0.061438136
238,0.052504808
