,1
0,0.4337539
1,0.42262733
2,0.24406898
3,0.114561245
4,0.10857426
5,0.059166625
6,-0.0006413708
7,-0.11629501
8,-0.12530154
9,-0.15417652
10,-0.18272416
11,-0.23801155
12,-0.24440262
13,-0.2394858
14,-0.23766428
15,-0.23513962
16,-0.23620318
17,-0.2416981
18,-0.23871258
19,-0.23783785
20,-0.23552479
21,-0.23618102
22,-0.24178757
23,-0.23607418
24,-0.23533262
25,-0.2330968
26,-0.23581918
27,-0.24145879
28,-0.23383763
29,-0.23133005
30,-0.22636814
31,-0.2257077
32,-0.23055847
33,-0.22470638
34,-0.22430427
35,-0.22170122
36,-0.22411266
37,-0.2319923
38,-0.22588916
39,-0.22509982
40,-0.22379833
41,-0.22778419
42,-0.22058581
43,-0.17025167
44,-0.114775695
45,-0.070588164
46,-0.048338667
47,-0.03458854
48,-0.02746872
49,-0.030626962
50,-0.018016072
51,-0.013054223
52,-0.021709455
53,-0.028414516
54,-0.06433227
55,-0.115660235
56,-0.18758519
57,-0.24187647
58,-0.23295806
59,-0.22873539
60,-0.22717005
61,-0.22841795
62,-0.23318782
63,-0.23836915
64,-0.23646604
65,-0.23825988
66,-0.24080604
67,-0.24758503
68,-0.25057942
69,-0.25876495
70,-0.26730442
71,-0.28337982
72,-0.2835069
73,-0.28339148
74,-0.28325891
75,-0.2831566
76,-0.2831431
77,-0.28322977
78,-0.28323472
79,-0.28325516
80,-0.28320777
81,-0.28319576
82,-0.28329366
83,-0.2831863
84,-0.28322256
85,-0.2832739
86,-0.28346452
87,-0.28366992
88,-0.2834913
89,-0.283438
90,-0.28330848
91,-0.28326046
92,-0.2833243
93,-0.2832183
94,-0.28322113
95,-0.28318742
96,-0.28325552
97,-0.28343633
98,-0.28330714
99,-0.28328255
100,-0.2832652
101,-0.2833706
102,-0.28331015
103,-0.28264883
104,-0.28209668
105,-0.28154832
106,-0.28126362
107,-0.281082
108,-0.28107274
109,-0.28109106
110,-0.28091255
111,-0.280908
112,-0.24927887
113,-0.061634783
114,0.075137645
115,0.26551834
116,0.2509627
117,0.3244623
118,0.41329485
119,0.39594334
120,0.18489517
121,0.4127215
122,0.4656613
123,0.5660922
124,0.755418
125,0.78429824
126,0.62406045
127,0.57828784
128,0.65671724
129,0.635643
130,0.43463373
131,0.09572699
132,0.07377292
133,0.119637445
134,0.13979408
135,0.14248809
136,0.1275414
137,0.116765656
138,0.13839659
139,0.14500259
140,0.15703233
141,0.15632385
142,0.13444647
143,0.17516711
144,0.17175901
145,0.15490389
146,0.095971406
147,0.044070914
148,0.09600112
149,0.10469253
150,0.11641603
151,0.10905707
152,0.08817668
153,0.12672798
154,0.13213012
155,0.14101836
156,0.12439735
157,0.08331365
158,0.1291654
159,0.13669503
160,0.13919157
161,0.10375471
162,0.25024095
163,0.37584162
164,0.2743543
165,0.46460807
166,0.48198998
167,0.59216464
168,0.22458436
169,0.5926124
170,0.6387965
171,0.7962318
172,0.7344165
173,0.6959525
174,1.0
175,0.82991016
176,0.43599895
177,0.006545043
178,0.018721618
179,-0.0046911896
180,-0.021645017
181,-0.04265719
182,-0.09696743
183,-0.1068124
184,-0.11620733
185,-0.14199288
186,-0.16901757
187,-0.2192339
188,-0.2225862
189,-0.23370373
190,-0.24570441
191,-0.26855165
192,-0.27031198
193,-0.26914734
194,-0.26838455
195,-0.26791918
196,-0.26832193
197,-0.27006724
198,-0.27026954
199,-0.27044174
200,-0.27010813
201,-0.27014625
202,-0.27147686
203,-0.27025318
204,-0.2705561
205,-0.2707233
206,-0.27216175
207,-0.27415735
208,-0.27217045
209,-0.27139947
210,-0.2700336
211,-0.26963237
212,-0.27062592
213,-0.26920107
214,-0.269068
215,-0.26826027
216,-0.26874837
217,-0.27040038
218,-0.26911634
219,-0.26933527
220,-0.26946503
221,-0.27086353
222,-0.26711908
223,-0.25097066
224,-0.23355551
225,-0.219213
226,-0.21122968
227,-0.20531029
228,-0.20396237
229,-0.20548496
230,-0.20018855
231,-0.19824521
232,-0.19962077
233,-0.20218794
234,-0.21465291
235,-0.23243019
236,-0.04618797
237,0.15585855
238,0.24863306
