,0
0,6563
1,10207
2,7521
3,8017
4,178
5,987
6,0
7,5443
8,12242
9,210
10,1146
11,208
12,0
13,7989
14,223
15,1969
16,7
17,0
18,10775
19,215
20,1160
21,6
22,0
23,9442
24,244
25,1371
26,168
27,0
28,8058
29,1104
30,422
31,174
32,0
33,9117
34,254
35,1773
36,274
37,0
38,6808
39,259
40,1102
41,8
42,0
43,10571
44,214
45,1289
46,257
47,0
48,9370
49,213
50,1202
51,146
52,0
53,12057
54,286
55,1293
56,6
57,0
58,9945
59,193
60,259
61,1622
62,1136
63,306
64,10
65,91
66,0
67,428
68,371
69,9
70,93
71,10
72,0
73,380
74,10
75,97
76,6
77,0
78,350
79,10
80,101
81,8
82,0
83,376
84,11
85,94
86,10
87,0
88,388
89,60
90,91
91,10
92,0
93,358
94,9
95,92
96,9
97,0
98,368
99,8
100,96
101,8
102,0
103,349
104,10
105,97
106,9
107,0
108,351
109,10
110,109
111,10
112,0
113,378
114,10
115,94
116,9
117,0
118,425
119,46511
120,97099
121,655207
122,598198
123,105618
124,1125
125,20804
126,0
127,167055
128,126304
129,1128
130,19882
131,1016
132,0
133,128008
134,1129
135,19864
136,1016
137,0
138,128102
139,1129
140,19873
141,1056
142,0
143,130631
144,1127
145,19841
146,1016
147,0
148,125575
149,12460
150,19856
151,1016
152,0
153,129777
154,1127
155,19870
156,1017
157,0
158,126220
159,1127
160,19849
161,1016
162,0
163,128174
164,1128
165,19935
166,1016
167,0
168,126201
169,1128
170,20938
171,1016
172,0
173,127205
174,1376
175,19847
176,1016
177,0
178,126318
179,1295
180,4320
181,8051
182,5413
183,4217
184,115
185,909
186,0
187,4736
188,3670
189,111
190,1043
191,104
192,0
193,3579
194,119
195,1066
196,6
197,0
198,4582
199,119
200,1021
201,1
202,0
203,3592
204,113
205,1034
206,105
207,0
208,3378
209,781
210,379
211,117
212,0
213,3560
214,113
215,1006
216,115
217,0
218,3376
219,119
220,1008
221,1
222,0
223,3591
224,120
225,1028
226,116
227,0
228,3603
229,120
230,1029
231,93
232,0
233,4660
234,111
235,1042
236,1
237,0
238,3439
