,0
0,8701
1,6677
2,142
3,0
4,5734
5,2241
6,1044
7,157
8,614
9,5963
10,1345
11,1190
12,8
13,0
14,4158
15,1536
16,1146
17,8
18,0
19,5631
20,7
21,2664
22,7
23,0
24,6503
25,3
26,2573
27,5
28,0
29,5407
30,0
31,2728
32,8
33,0
34,3960
35,9
36,2032
37,162
38,0
39,5062
40,0
41,78
42,0
43,0
44,347
45,0
46,5
47,0
48,0
49,355
50,0
51,15
52,0
53,0
54,113
55,0
56,96
57,0
58,0
59,692
60,753
61,589
62,11
63,0
64,362
65,122
66,147
67,11
68,51
69,394
70,106
71,127
72,10
73,0
74,394
75,113
76,131
77,10
78,0
79,371
80,9
81,198
82,10
83,0
84,346
85,10
86,212
87,10
88,0
89,406
90,9
91,212
92,10
93,0
94,342
95,10
96,191
97,11
98,0
99,403
100,11
101,159
102,11
103,0
104,346
105,9
106,115
107,10
108,0
109,361
110,10
111,113
112,10
113,0
114,377
115,10
116,118
117,9
118,0
119,214776
120,580165
121,140724
122,1016
123,0
124,122561
125,27819
126,20009
127,1016
128,11315
129,128674
130,27841
131,19875
132,1016
133,0
134,128853
135,27892
136,19893
137,1016
138,0
139,127176
140,1127
141,48781
142,1016
143,0
144,127287
145,1127
146,47392
147,1016
148,0
149,126845
150,1127
151,46650
152,1016
153,0
154,125412
155,1127
156,35121
157,1016
158,0
159,125548
160,1127
161,19852
162,1016
163,0
164,124045
165,1169
166,19873
167,1016
168,0
169,125158
170,1127
171,20838
172,1016
173,0
174,125419
175,1127
176,19856
177,1016
178,0
179,10048
180,6214
181,5606
182,97
183,0
184,3467
185,1782
186,834
187,99
188,594
189,2919
190,1039
191,983
192,2
193,0
194,2532
195,1129
196,954
197,3
198,0
199,2423
200,7
201,2180
202,1
203,0
204,2584
205,2
206,2061
207,1
208,0
209,2526
210,0
211,1950
212,3
213,0
214,2569
215,0
216,1512
217,98
218,0
219,3342
220,0
221,78
222,0
223,0
224,251
225,0
226,5
227,0
228,0
229,114
230,0
231,10
232,0
233,0
234,84
235,0
236,88
237,0
238,0
