,1
0,-1.4993781
1,-2.3486018
2,-2.6173599
3,-3.2677486
4,-3.25731
5,-3.3219016
6,-3.157
7,-3.0986273
8,-3.0530713
9,-2.8664722
10,-2.9139252
11,-3.0582943
12,-2.9992297
13,-3.141718
14,-3.2251983
15,-3.4940825
16,-3.4057937
17,-3.2458727
18,-3.203415
19,-3.0101268
20,-3.1177502
21,-3.2101142
22,-2.93726
23,-2.8724477
24,-2.491668
25,-2.6644716
26,-2.9778838
27,-2.7891643
28,-2.8891137
29,-2.6358304
30,-2.8186555
31,-3.108932
32,-2.8744957
33,-2.9019597
34,-2.6266615
35,-2.8939276
36,-3.055337
37,-2.8281858
38,-2.8373666
39,-2.5555465
40,-2.8092062
41,-3.0484118
42,-2.7998064
43,-2.847193
44,-2.5730577
45,-2.8439345
46,-3.0455546
47,-2.769359
48,-2.7365835
49,-2.2434952
50,-2.4160209
51,-2.8962603
52,-2.6786282
53,-2.4992824
54,-2.0871053
55,-2.1783445
56,-2.7823305
57,-2.6667848
58,-2.7224777
59,-2.6630466
60,-2.7392335
61,-2.974212
62,-2.9945252
63,-3.0621982
64,-3.0477352
65,-3.0536337
66,-3.0755525
67,-3.0732236
68,-3.0762665
69,-3.0673156
70,-3.0704694
71,-3.077884
72,-3.0750813
73,-3.0792928
74,-3.072844
75,-3.07672
76,-3.081287
77,-3.077425
78,-3.080872
79,-3.0768836
80,-3.0841327
81,-3.093171
82,-3.089752
83,-3.0899627
84,-3.078382
85,-3.0764043
86,-3.0779526
87,-3.0765238
88,-3.0824964
89,-3.077303
90,-3.076587
91,-3.0794387
92,-3.0766764
93,-3.0784671
94,-3.0680394
95,-3.0714738
96,-3.07605
97,-3.074073
98,-3.0796301
99,-3.0768905
100,-3.0856063
101,-3.087236
102,-3.083042
103,-3.0877442
104,-3.0814483
105,-3.0848389
106,-3.086907
107,-3.079967
108,-3.0786886
109,-3.0657618
110,-3.0689623
111,-3.0814815
112,-2.251508
113,-1.3153228
114,-0.3586108
115,0.18011439
116,-0.5957056
117,-0.4263642
118,-0.8728797
119,-1.1827015
120,-1.7318959
121,-0.7878454
122,-0.36687002
123,-0.69383585
124,-1.0587733
125,-1.011079
126,-1.13438
127,-0.8925962
128,-0.71377486
129,-0.86308527
130,-1.0141463
131,-1.0492721
132,-0.97540987
133,-0.77703786
134,-0.803493
135,-1.11837
136,-1.024093
137,-0.8768547
138,-0.77614075
139,-0.7097885
140,-0.90764207
141,-1.0199895
142,-1.0134753
143,-0.7561951
144,-0.76002806
145,-1.1771793
146,-0.9658824
147,-0.79328376
148,-0.7387187
149,-0.85995513
150,-0.93034655
151,-1.2086923
152,-0.9697543
153,-0.61991316
154,-0.37868053
155,-0.75894105
156,-0.67184556
157,-0.63222677
158,-0.63191885
159,-0.68625355
160,-1.1321977
161,-1.1416789
162,-1.1398969
163,-1.0111401
164,-1.0401601
165,-1.3431134
166,-1.285196
167,-1.1781902
168,-0.9268065
169,-1.021211
170,-1.2209852
171,-1.1094362
172,-0.7552613
173,-0.21452698
174,0.4406271
175,1.0
176,0.15928248
177,0.9932133
178,0.33670366
179,0.58275545
180,0.49430513
181,-0.9212848
182,-1.453019
183,-2.5975163
184,-2.5673122
185,-2.7581506
186,-3.1338866
187,-3.118081
188,-3.0965638
189,-3.0094478
190,-3.0100276
191,-3.0664692
192,-3.0794206
193,-3.188998
194,-3.2215033
195,-3.3543456
196,-3.3341103
197,-3.3092802
198,-3.279899
199,-3.2389567
200,-3.3063898
201,-3.2926433
202,-3.2349548
203,-3.19943
204,-3.0742104
205,-3.1000466
206,-3.1208324
207,-3.1215985
208,-3.2042446
209,-3.1643229
210,-3.2059302
211,-3.2077918
212,-3.1514053
213,-3.1804695
214,-3.0861878
215,-3.155055
216,-3.1386924
217,-3.117162
218,-3.149714
219,-3.1124496
220,-3.215539
221,-3.1935942
222,-3.1575875
223,-3.1961515
224,-3.1328871
225,-3.2151272
226,-3.1862185
227,-3.132273
228,-3.126974
229,-3.0251575
230,-3.108077
231,-3.1784256
232,-3.1171417
233,-3.0372844
234,-2.8324053
235,-2.787658
236,-2.5568302
237,-2.4945018
238,-1.3927213
