,0
0,15429
1,166
2,939
3,947
4,1439
5,8897
6,4
7,1078
8,4
9,0
10,5867
11,2
12,53
13,1
14,0
15,376
16,8
17,361
18,0
19,0
20,2309
21,0
22,10
23,0
24,0
25,234
26,0
27,6
28,0
29,0
30,106
31,3
32,8
33,0
34,0
35,104
36,0
37,0
38,0
39,243
40,1437
41,1
42,36
43,7
44,0
45,8695
46,1
47,72
48,40
49,0
50,3411
51,1
52,67
53,1
54,0
55,254
56,0
57,4
58,0
59,412
60,816
61,10
62,95
63,54
64,120
65,560
66,9
67,98
68,9
69,0
70,397
71,8
72,92
73,8
74,0
75,385
76,9
77,100
78,9
79,0
80,401
81,9
82,94
83,9
84,0
85,392
86,9
87,104
88,7
89,0
90,389
91,8
92,91
93,9
94,0
95,401
96,9
97,91
98,9
99,46
100,396
101,8
102,91
103,8
104,0
105,404
106,8
107,92
108,7
109,0
110,364
111,8
112,94
113,8
114,0
115,398
116,7
117,89
118,8
119,105904
120,236586
121,1128
122,19749
123,13135
124,85649
125,273840
126,1129
127,20723
128,1016
129,0
130,124073
131,1128
132,19884
133,1016
134,0
135,125757
136,1128
137,24220
138,1016
139,0
140,126860
141,1128
142,19870
143,1016
144,0
145,124275
146,1128
147,20757
148,1056
149,0
150,125855
151,1128
152,19911
153,1016
154,0
155,123975
156,1128
157,19885
158,1016
159,12095
160,127425
161,1167
162,19881
163,1017
164,0
165,125027
166,1128
167,19869
168,1016
169,0
170,125495
171,1128
172,20051
173,1016
174,0
175,126048
176,1128
177,19926
178,1016
179,4448
180,10097
181,112
182,899
183,842
184,1273
185,3965
186,4
187,959
188,2
189,0
190,2694
191,1
192,49
193,1
194,0
195,221
196,8
197,351
198,0
199,0
200,1245
201,0
202,7
203,0
204,0
205,125
206,0
207,5
208,0
209,0
210,59
211,0
212,2
213,0
214,0
215,54
216,0
217,0
218,0
219,232
220,1074
221,1
222,36
223,1
224,0
225,3242
226,1
227,72
228,39
229,0
230,1770
231,1
232,65
233,0
234,0
235,100
236,0
237,3
238,0
