,1
0,0.48033336
1,0.45676813
2,0.09590701
3,-0.10110586
4,-0.017529424
5,-0.0077577876
6,-0.09434957
7,-0.107364595
8,-0.11992374
9,-0.14056449
10,-0.13618779
11,-0.194644
12,-0.13115114
13,-0.09113539
14,-0.12812194
15,-0.12937671
16,-0.19786584
17,-0.122974
18,-0.13427053
19,-0.14587313
20,-0.14916462
21,-0.21642911
22,-0.12731205
23,-0.13956097
24,-0.15930489
25,-0.13098538
26,-0.2119486
27,-0.12602742
28,-0.13388796
29,-0.152997
30,-0.1320506
31,-0.20498776
32,-0.13152923
33,-0.12561114
34,-0.15493701
35,-0.14029098
36,-0.19832352
37,-0.14680775
38,-0.13717094
39,-0.1472519
40,-0.114565514
41,-0.11449534
42,-0.09466902
43,-0.058843013
44,-0.078606956
45,-0.09179918
46,-0.11540812
47,-0.113379434
48,-0.10947131
49,-0.112072155
50,-0.11164435
51,-0.1127414
52,-0.10982177
53,-0.1031187
54,-0.10477224
55,-0.109935984
56,-0.12211959
57,-0.12924872
58,-0.13274765
59,-0.13873804
60,-0.14144382
61,-0.14268556
62,-0.13522495
63,-0.121432066
64,-0.11267085
65,-0.10888148
66,-0.116623424
67,-0.11822328
68,-0.115748346
69,-0.11711225
70,-0.1167908
71,-0.12101004
72,-0.118704714
73,-0.114305794
74,-0.11615705
75,-0.11598653
76,-0.12020691
77,-0.11785814
78,-0.11399419
79,-0.11517355
80,-0.114390634
81,-0.11915956
82,-0.11721763
83,-0.11385301
84,-0.11627497
85,-0.114679374
86,-0.120044045
87,-0.11795036
88,-0.115338184
89,-0.117630094
90,-0.11537445
91,-0.11971161
92,-0.11720429
93,-0.11339892
94,-0.11591752
95,-0.11420357
96,-0.11941955
97,-0.117264114
98,-0.114346825
99,-0.1169496
100,-0.11496526
101,-0.1187466
102,-0.11619096
103,-0.11189287
104,-0.11464492
105,-0.113364235
106,-0.117562324
107,-0.115358435
108,-0.1119409
109,-0.114972174
110,-0.114219345
111,-0.11820061
112,0.21882339
113,0.5287506
114,0.62596893
115,0.34336206
116,0.4271984
117,0.51946723
118,0.9235063
119,0.7224552
120,0.7047722
121,0.86443746
122,0.49437365
123,0.8816718
124,0.8815527
125,1.0
126,0.9115171
127,0.5386425
128,0.5229121
129,0.32990372
130,0.37815142
131,0.28756014
132,0.39710045
133,0.40342692
134,0.29340932
135,0.42037293
136,0.29547238
137,0.30889472
138,0.19551073
139,0.15004623
140,0.17480369
141,0.040082607
142,0.11852193
143,-0.07902053
144,-0.10857432
145,0.06544664
146,-0.015971614
147,0.11447833
148,-0.069955975
149,-0.11579384
150,0.063806415
151,-0.014604456
152,0.13810946
153,-0.014865302
154,-0.12644546
155,0.08696074
156,-2.7467846e-05
157,0.15990944
158,0.065425195
159,-0.07359313
160,0.15620503
161,0.049295686
162,0.19296516
163,0.13404468
164,0.010775399
165,0.17588219
166,0.053412613
167,0.18631545
168,0.12972136
169,0.0033644864
170,0.1652085
171,0.043736953
172,0.22346643
173,0.11322699
174,0.31318042
175,0.4751906
176,0.5051557
177,0.62066716
178,0.6873792
179,0.55803007
180,0.57179654
181,0.13654478
182,0.07490953
183,-0.0025112955
184,-0.012962909
185,-0.014529276
186,-0.12881525
187,-0.14725704
188,-0.14771795
189,-0.1498333
190,-0.15118125
191,-0.18199822
192,-0.15998046
193,-0.14000754
194,-0.14801073
195,-0.14765942
196,-0.17942421
197,-0.1568559
198,-0.15141474
199,-0.14574195
200,-0.14746638
201,-0.18597998
202,-0.16122547
203,-0.16035499
204,-0.1599937
205,-0.14484906
206,-0.18334752
207,-0.15268418
208,-0.15569487
209,-0.1590193
210,-0.14563262
211,-0.1821202
212,-0.15052333
213,-0.14728312
214,-0.16138077
215,-0.15012453
216,-0.17968066
217,-0.15596011
218,-0.13828784
219,-0.14588992
220,-0.12206928
221,-0.11789128
222,-0.106933884
223,-0.07956888
224,-0.08990838
225,-0.0969366
226,-0.11100218
227,-0.10964309
228,-0.10652422
229,-0.10775227
230,-0.1079272
231,-0.10954492
232,-0.10925566
233,-0.108552314
234,-0.10915377
235,-0.10899367
236,-0.0029122443
237,0.15149789
238,0.13006271
