,1
0,5.8876457
1,7.046998
2,6.664411
3,7.2845
4,7.114527
5,6.1328373
6,5.0298805
7,5.434262
8,5.9781156
9,6.051022
10,6.1000266
11,5.35307
12,5.695308
13,6.1522236
14,6.2254715
15,6.1943846
16,5.412795
17,5.697396
18,6.1559806
19,6.220835
20,6.309579
21,5.5612
22,5.8594685
23,6.183404
24,6.2464814
25,6.326546
26,5.552096
27,5.819028
28,6.1892176
29,6.2577186
30,6.318013
31,5.5006227
32,5.777325
33,6.11727
34,6.198904
35,6.303848
36,5.5047693
37,5.7270465
38,6.032485
39,6.0791144
40,6.1378446
41,5.38999
42,5.7108445
43,6.1697636
44,6.271648
45,6.306633
46,5.578991
47,5.9324026
48,6.3848386
49,6.3840575
50,6.3240514
51,5.4401436
52,5.7082686
53,6.1676397
54,5.6431737
55,4.688802
56,3.2179298
57,3.1686437
58,3.6742127
59,3.5471373
60,3.007758
61,2.4930065
62,2.7145576
63,2.851943
64,2.8362153
65,2.8474696
66,2.8272314
67,2.8443036
68,2.848801
69,2.8544743
70,2.8656578
71,2.8490546
72,2.8523343
73,2.8492036
74,2.8549054
75,2.8692741
76,2.854642
77,2.8603396
78,2.8567412
79,2.860467
80,2.8704855
81,2.8520188
82,2.8539793
83,2.8510916
84,2.8550339
85,2.8653169
86,2.8476706
87,2.852954
88,2.8501155
89,2.8541045
90,2.8643875
91,2.847617
92,2.8518038
93,2.8492613
94,2.8525672
95,2.8607996
96,2.8429315
97,2.8466911
98,2.8438277
99,2.8474905
100,2.8579123
101,2.8421836
102,2.8461466
103,2.842121
104,2.84637
105,2.857875
106,2.8450754
107,2.853598
108,2.8527763
109,2.857145
110,2.8638124
111,2.8458238
112,3.3246486
113,4.1062307
114,3.0432024
115,3.7033367
116,3.6778588
117,3.3004158
118,3.0490508
119,3.1358726
120,1.9412142
121,1.0
122,3.6894069
123,3.2408452
124,4.380352
125,4.7896137
126,6.889656
127,7.322624
128,7.3367248
129,7.759094
130,7.162559
131,7.225158
132,7.273066
133,7.1658053
134,7.7311745
135,7.144023
136,7.2484016
137,7.305899
138,7.1773915
139,7.7414412
140,7.148832
141,7.231589
142,7.2880244
143,7.112628
144,7.680108
145,7.082172
146,7.175429
147,7.239733
148,7.112951
149,7.689874
150,7.1037774
151,7.2135143
152,7.2972956
153,7.1319036
154,7.731243
155,7.120659
156,7.1828423
157,7.237546
158,7.144043
159,7.696127
160,7.100097
161,7.1679373
162,7.260483
163,7.1037593
164,7.6758904
165,7.064113
166,7.1842175
167,7.193733
168,7.0222178
169,7.5828023
170,6.6750045
171,6.5887537
172,6.980999
173,6.8862066
174,5.178089
175,4.410103
176,3.7928872
177,3.842679
178,4.6270556
179,4.704244
180,5.1352744
181,4.769513
182,4.6143723
183,4.203541
184,3.7728257
185,3.888034
186,3.6749384
187,3.836958
188,3.8957767
189,4.0129895
190,4.133355
191,3.9506743
192,3.9978893
193,3.972227
194,4.072952
195,4.1753745
196,3.994552
197,4.044198
198,4.0221562
199,4.119469
200,4.215351
201,3.9994574
202,4.028736
203,3.999329
204,4.101811
205,4.20055
206,3.9880228
207,4.026805
208,3.9916286
209,4.0939665
210,4.200194
211,3.9821064
212,3.9923208
213,3.9370785
214,4.0419793
215,4.158259
216,3.9568372
217,3.9688036
218,3.924576
219,4.030773
220,4.1595798
221,3.9872994
222,4.034506
223,4.004073
224,4.1063824
225,4.216621
226,4.053972
227,4.1421766
228,4.144115
229,4.2488008
230,4.3358755
231,4.091851
232,4.0955844
233,4.019247
234,3.8870804
235,3.5936172
236,4.0233183
237,5.812196
238,4.695701
