,0
0,1240
1,172
2,9
3,0
4,7183
5,2
6,28
7,54
8,0
9,5136
10,1
11,7
12,0
13,0
14,7812
15,0
16,11
17,1
18,0
19,316
20,1
21,4
22,1
23,0
24,1789
25,0
26,139
27,0
28,0
29,385
30,0
31,15
32,0
33,0
34,157
35,0
36,5
37,2
38,0
39,490
40,0
41,16
42,0
43,0
44,937
45,1
46,10
47,0
48,0
49,285
50,0
51,2
52,0
53,0
54,96
55,0
56,7
57,0
58,0
59,827
60,63
61,10
62,10
63,0
64,673
65,9
66,84
67,8
68,0
69,197
70,10
71,9
72,7
73,0
74,181
75,10
76,47
77,8
78,0
79,202
80,8
81,10
82,10
83,0
84,369
85,9
86,92
87,8
88,0
89,395
90,8
91,90
92,8
93,0
94,333
95,8
96,84
97,9
98,0
99,331
100,10
101,83
102,8
103,0
104,416
105,7
106,82
107,8
108,0
109,338
110,9
111,82
112,10
113,0
114,333
115,10
116,88
117,9
118,0
119,251872
120,14211
121,1128
122,1016
123,0
124,241418
125,1128
126,19829
127,1016
128,0
129,71727
130,1128
131,1128
132,1016
133,0
134,63039
135,1128
136,12512
137,1016
138,0
139,66060
140,1128
141,1129
142,1016
143,0
144,135469
145,1128
146,20099
147,1016
148,0
149,126187
150,1128
151,19894
152,1016
153,0
154,124479
155,1128
156,19922
157,1016
158,0
159,124621
160,1128
161,19901
162,1016
163,0
164,138211
165,1129
166,19900
167,1016
168,0
169,127262
170,1128
171,19845
172,1056
173,0
174,125018
175,1128
176,19928
177,1016
178,0
179,12457
180,879
181,105
182,7
183,0
184,3671
185,2
186,28
187,33
188,0
189,1828
190,1
191,1
192,0
193,0
194,2800
195,0
196,10
197,1
198,0
199,121
200,0
201,4
202,1
203,0
204,1145
205,0
206,77
207,0
208,0
209,231
210,0
211,10
212,0
213,0
214,97
215,0
216,5
217,1
218,0
219,320
220,0
221,16
222,0
223,0
224,668
225,1
226,9
227,0
228,0
229,121
230,0
231,1
232,0
233,0
234,65
235,0
236,3
237,0
238,0
