,1
0,0.9990933
1,0.54439455
2,0.48361114
3,0.1069837
4,0.3342251
5,0.30322158
6,0.39734372
7,0.37195483
8,0.30617198
9,0.17579709
10,0.18137099
11,0.34795538
12,0.347735
13,0.41957092
14,0.5511781
15,0.5362882
16,0.5942267
17,0.60443115
18,0.66659486
19,0.6948172
20,0.6640804
21,0.71490335
22,0.71695995
23,0.7347415
24,0.7057014
25,0.66848874
26,0.72322434
27,0.7346957
28,0.7754343
29,0.7696985
30,0.6604816
31,0.6272517
32,0.61074907
33,0.57395023
34,0.5365068
35,0.48074734
36,0.5347986
37,0.47866884
38,0.4452839
39,0.40829986
40,0.42932606
41,0.51834184
42,0.5054985
43,0.5756376
44,0.6323792
45,0.6115995
46,0.6557078
47,0.65609723
48,0.6911559
49,0.68957657
50,0.64960957
51,0.694799
52,0.68288624
53,0.69595504
54,0.67071193
55,0.3643188
56,0.069596045
57,-0.036860228
58,-0.1622339
59,-0.31680927
60,-0.62900436
61,-0.6027474
62,-0.58197886
63,-0.67217433
64,-0.91781807
65,-0.93146545
66,-0.9444182
67,-0.94114375
68,-0.94490284
69,-0.94945645
70,-0.95587975
71,-0.95959896
72,-0.96068156
73,-0.97196376
74,-0.9658825
75,-0.9671173
76,-0.97229874
77,-0.97143
78,-0.97517306
79,-0.96822655
80,-0.96891946
81,-0.97213477
82,-0.97077584
83,-0.9751676
84,-0.9684616
85,-0.9686011
86,-0.972285
87,-0.9707885
88,-0.97478795
89,-0.9677761
90,-0.96951365
91,-0.9742152
92,-0.97257745
93,-0.97643936
94,-0.9706402
95,-0.97289467
96,-0.9770652
97,-0.97567993
98,-0.97983074
99,-0.97520185
100,-0.9748659
101,-0.97725767
102,-0.97557324
103,-0.9795052
104,-0.9724588
105,-0.97039354
106,-0.9723706
107,-0.9706374
108,-0.97441536
109,-0.96534663
110,-0.9664039
111,-0.97129977
112,-0.9785649
113,-1.0187695
114,-1.1867685
115,-1.1950148
116,-1.6957968
117,-3.3152413
118,-3.2380178
119,-2.7926722
120,-2.7868268
121,-3.3921173
122,-2.5236597
123,-1.5085605
124,-0.56197923
125,-0.60681957
126,0.09499134
127,0.18852128
128,0.75286764
129,0.9091215
130,0.51316524
131,0.8912116
132,0.4784954
133,0.57980406
134,0.24957374
135,0.027984494
136,0.5480577
137,0.24867527
138,0.33756527
139,0.14633374
140,0.0148140965
141,0.5478989
142,0.2399922
143,0.32493007
144,0.18448383
145,0.080239914
146,0.59769654
147,0.26809737
148,0.34993714
149,0.168123
150,0.042489305
151,0.5801188
152,0.2489458
153,0.34737223
154,0.13915044
155,-0.011374714
156,0.53314304
157,0.22557443
158,0.26720932
159,0.13624956
160,0.010072683
161,0.60680324
162,0.27018863
163,0.42716512
164,0.20250544
165,0.03845008
166,0.57307047
167,0.24855137
168,0.34571666
169,0.15988299
170,0.028450197
171,0.56795746
172,0.28199482
173,0.4226213
174,0.19139487
175,-0.04042948
176,0.21689522
177,0.05549599
178,0.689864
179,0.91380477
180,0.9978161
181,0.8094164
182,0.8254219
183,0.56452733
184,0.014822237
185,-0.10069331
186,-0.21258275
187,-0.2066534
188,-0.21559437
189,-0.2742859
190,-0.3243087
191,-0.3231911
192,-0.34779346
193,-0.37966684
194,-0.3503067
195,-0.38475817
196,-0.3985001
197,-0.4243522
198,-0.42173764
199,-0.39944643
200,-0.4279127
201,-0.43682596
202,-0.43735996
203,-0.4296184
204,-0.40752256
205,-0.43327665
206,-0.43470213
207,-0.43904892
208,-0.42947868
209,-0.40229082
210,-0.42266563
211,-0.42208335
212,-0.42524132
213,-0.41144064
214,-0.37941858
215,-0.40407857
216,-0.4026095
217,-0.4111839
218,-0.40132552
219,-0.37525326
220,-0.39986792
221,-0.4038754
222,-0.41231906
223,-0.40141198
224,-0.37455752
225,-0.40700924
226,-0.41179597
227,-0.42074716
228,-0.41681018
229,-0.39609018
230,-0.426995
231,-0.4355567
232,-0.45570797
233,-0.46576282
234,-0.4496549
235,-0.5691206
236,-0.011111725
237,0.719559
238,1.0
