,1
0,2.9368095
1,4.135286
2,3.8652916
3,4.0950584
4,3.8102734
5,3.650391
6,3.9764287
7,3.4689922
8,3.6121268
9,3.5956373
10,3.7293346
11,4.2632356
12,3.8209405
13,4.0840945
14,4.3269825
15,4.251257
16,4.172203
17,3.2104936
18,3.3727324
19,3.859851
20,3.7418272
21,3.628538
22,2.944362
23,3.4417603
24,4.03986
25,4.1159835
26,4.4013376
27,3.8155878
28,3.993909
29,3.9013722
30,3.677608
31,3.7489166
32,2.910997
33,2.9985042
34,3.4234917
35,3.6486156
36,3.9853194
37,3.6064894
38,4.1403675
39,4.4155755
40,4.1934395
41,4.0764685
42,3.1484
43,3.2140522
44,3.6997955
45,3.7140093
46,3.7797365
47,3.3353791
48,4.002988
49,4.470713
50,4.432671
51,4.496718
52,3.6389587
53,3.623003
54,3.7268176
55,3.28561
56,2.684584
57,1.6166548
58,1.7711477
59,2.5512726
60,2.5784516
61,2.2929082
62,2.0243976
63,2.3503778
64,2.7469943
65,2.7547617
66,2.7822902
67,2.7672307
68,2.7763443
69,2.7773962
70,2.7766657
71,2.7866745
72,2.764839
73,2.7697875
74,2.7713192
75,2.7713842
76,2.7819269
77,2.7608182
78,2.769031
79,2.7716527
80,2.773557
81,2.7891674
82,2.771704
83,2.780003
84,2.7806988
85,2.7794814
86,2.7877738
87,2.7632322
88,2.7677708
89,2.7700155
90,2.7705417
91,2.7835803
92,2.763606
93,2.772486
94,2.7752647
95,2.7790968
96,2.7985017
97,2.781542
98,2.789241
99,2.7887769
100,2.7853715
101,2.7907848
102,2.7625299
103,2.7668965
104,2.7712562
105,2.7682168
106,2.773852
107,2.749719
108,2.7602615
109,2.7674785
110,2.7693226
111,2.782721
112,3.1977339
113,3.1562526
114,2.8590653
115,3.5935533
116,4.0447993
117,5.2251015
118,5.4164023
119,5.584058
120,4.381683
121,3.6588356
122,3.1121128
123,2.4751847
124,2.4771612
125,3.0198438
126,2.8549366
127,2.9398658
128,3.0376532
129,3.0335333
130,3.506481
131,3.0100946
132,2.859514
133,2.9840045
134,2.9641025
135,3.3915746
136,2.982251
137,2.9165812
138,3.0285897
139,3.0087047
140,3.488515
141,3.0514767
142,2.9564717
143,3.0516844
144,3.0531423
145,3.5221446
146,3.0684323
147,2.9673333
148,3.067814
149,3.0142379
150,3.480677
151,3.0128198
152,2.883177
153,2.9974828
154,3.0366414
155,3.5223782
156,3.1171715
157,3.0220244
158,3.062202
159,3.180597
160,3.7209418
161,3.2703495
162,3.2529743
163,3.262341
164,3.0543044
165,3.488572
166,2.9675353
167,2.9815044
168,3.04574
169,3.0181434
170,3.5000577
171,3.0734868
172,2.9823303
173,3.0507662
174,3.0724254
175,2.1760435
176,1.9006714
177,1.1524158
178,1.0
179,2.0561678
180,2.5594766
181,2.319627
182,1.723163
183,2.1245003
184,3.0012796
185,3.164016
186,3.4175937
187,3.1911566
188,3.204265
189,3.1691186
190,3.225361
191,3.3563757
192,3.1739001
193,3.2861192
194,3.3674264
195,3.428909
196,3.4562712
197,3.233541
198,3.3299801
199,3.3721168
200,3.3512003
201,3.3363883
202,3.1032412
203,3.1970809
204,3.2587595
205,3.3251634
206,3.4484854
207,3.2428756
208,3.2561762
209,3.1720839
210,3.2182684
211,3.343699
212,3.1340399
213,3.1347694
214,3.147126
215,3.252098
216,3.4126346
217,3.262789
218,3.4115818
219,3.4816144
220,3.467934
221,3.3888571
222,3.1068285
223,3.1770585
224,3.2756464
225,3.2907536
226,3.355056
227,3.1725757
228,3.3101485
229,3.3467567
230,3.4139428
231,3.4872558
232,3.2387867
233,3.2012336
234,3.1382482
235,3.0271747
236,3.1211627
237,3.4692621
238,2.7999244
