,0
0,1272
1,1063
2,2
3,0
4,4540
5,2
6,59
7,44
8,0
9,6851
10,0
11,156
12,1
13,0
14,3433
15,0
16,20
17,174
18,0
19,11978
20,184
21,1405
22,214
23,0
24,11601
25,944
26,2342
27,183
28,0
29,10292
30,178
31,1381
32,179
33,1511
34,9293
35,173
36,1201
37,173
38,0
39,11740
40,174
41,1415
42,182
43,0
44,11372
45,192
46,1590
47,181
48,0
49,14629
50,172
51,1417
52,182
53,0
54,9045
55,174
56,2584
57,174
58,0
59,1042
60,62
61,101
62,9
63,0
64,448
65,9
66,87
67,8
68,0
69,373
70,8
71,86
72,8
73,0
74,351
75,8
76,91
77,9
78,0
79,389
80,9
81,94
82,10
83,0
84,367
85,113
86,168
87,10
88,0
89,366
90,8
91,95
92,9
93,114
94,341
95,9
96,100
97,9
98,0
99,336
100,9
101,96
102,9
103,0
104,479
105,10
106,96
107,9
108,0
109,516
110,10
111,97
112,9
113,0
114,338
115,9
116,214
117,8
118,0
119,322377
120,14214
121,19897
122,1016
123,0
124,150263
125,1127
126,19931
127,1016
128,0
129,126947
130,1127
131,19902
132,1016
133,0
134,132623
135,1127
136,19934
137,1016
138,0
139,127217
140,1127
141,19983
142,1016
143,0
144,145218
145,22542
146,35664
147,1016
148,0
149,126120
150,1129
151,19977
152,1016
153,23771
154,125606
155,1128
156,19961
157,1016
158,0
159,127273
160,1128
161,20821
162,1016
163,0
164,149582
165,1128
166,19454
167,1016
168,0
169,152849
170,1128
171,19896
172,1017
173,0
174,125292
175,1128
176,45027
177,1016
178,0
179,13934
180,898
181,989
182,1
183,0
184,2383
185,2
186,45
187,35
188,0
189,2947
190,0
191,131
192,1
193,0
194,1268
195,0
196,12
197,106
198,0
199,4377
200,118
201,990
202,108
203,0
204,3954
205,608
206,1859
207,116
208,0
209,3305
210,114
211,1008
212,117
213,1091
214,3286
215,115
216,987
217,104
218,0
219,3536
220,112
221,979
222,112
223,0
224,4143
225,114
226,1034
227,116
228,0
229,4856
230,106
231,1034
232,114
233,0
234,3508
235,115
236,1931
237,105
238,0
