,1
0,0.29342836
1,-0.027751943
2,-0.19044922
3,-0.48947674
4,-0.4691242
5,-0.44596264
6,-0.43265456
7,-0.4190527
8,-0.5369976
9,-0.53156495
10,-0.6771058
11,-0.8220289
12,-1.0789787
13,-1.0861995
14,-1.1854384
15,-1.2939773
16,-1.4576622
17,-1.4632585
18,-1.443695
19,-1.4291618
20,-1.4164071
21,-1.4173902
22,-1.4227164
23,-1.4065021
24,-1.3974469
25,-1.3839308
26,-1.3861488
27,-1.3988856
28,-1.3859273
29,-1.3886172
30,-1.3922592
31,-1.411551
32,-1.4244742
33,-1.4068102
34,-1.4002854
35,-1.3965597
36,-1.4055737
37,-1.4208972
38,-1.4166559
39,-1.4182637
40,-1.418833
41,-1.4323002
42,-1.4488577
43,-1.4351479
44,-1.4276649
45,-1.4288176
46,-1.3636034
47,-1.2101562
48,-1.0190717
49,-0.9035541
50,-0.8337558
51,-0.7933579
52,-0.83900934
53,-0.8820265
54,-0.87900937
55,-0.8781195
56,-0.9071809
57,-0.97687507
58,-1.0607681
59,-1.2169325
60,-1.4205464
61,-1.5422561
62,-1.5196319
63,-1.4872802
64,-1.465819
65,-1.4527332
66,-1.4455116
67,-1.4361088
68,-1.4584564
69,-1.4545366
70,-1.4635088
71,-1.4654214
72,-1.4896735
73,-1.4923658
74,-1.5174682
75,-1.5458156
76,-1.5862465
77,-1.5863827
78,-1.5858299
79,-1.5852914
80,-1.5849115
81,-1.5848356
82,-1.5849206
83,-1.5845779
84,-1.5844777
85,-1.584104
86,-1.5840094
87,-1.5842465
88,-1.5840034
89,-1.5840592
90,-1.5843388
91,-1.5849469
92,-1.5853615
93,-1.584925
94,-1.5848432
95,-1.5847673
96,-1.5848814
97,-1.5851195
98,-1.5851433
99,-1.5850545
100,-1.5849996
101,-1.5852386
102,-1.5856382
103,-1.5853326
104,-1.5853081
105,-1.5854093
106,-1.5847852
107,-1.5832273
108,-1.5810214
109,-1.5797493
110,-1.578845
111,-1.5783732
112,-1.5404044
113,-1.2097334
114,-0.7443894
115,-0.33260912
116,-0.2450189
117,-0.26175737
118,-0.13472986
119,-0.14175038
120,-0.23246737
121,-0.5289152
122,-0.38937446
123,-0.53808373
124,-0.7430289
125,-1.1184586
126,-0.3020611
127,0.053884916
128,-0.33704183
129,0.009731521
130,0.2815409
131,0.14141744
132,-0.37484452
133,-0.25784346
134,-0.065168634
135,-0.30998898
136,-0.5552944
137,-0.62704796
138,-0.47354704
139,-0.34215176
140,-0.24858128
141,-0.2867213
142,-0.2643338
143,-0.19820173
144,-0.20354469
145,-0.16075268
146,-0.19695297
147,-0.23140179
148,-0.13773593
149,-0.104493074
150,-0.1443107
151,-0.2934572
152,-0.35645536
153,-0.24249208
154,-0.23078613
155,-0.21776369
156,-0.27076352
157,-0.2878356
158,-0.2704083
159,-0.22615223
160,-0.21576
161,-0.29126978
162,-0.37203857
163,-0.2581302
164,-0.21005084
165,-0.21922162
166,-0.40936738
167,-0.034889482
168,0.043491367
169,0.2628032
170,1.0
171,0.87863135
172,0.77453864
173,0.42947468
174,0.31242612
175,0.3652538
176,0.5231231
177,-0.2730834
178,-0.09957933
179,-0.15726252
180,-0.72693807
181,-0.9529222
182,-1.0804296
183,-1.0237219
184,-1.0134763
185,-0.9768624
186,-0.974877
187,-0.95708454
188,-1.0347464
189,-1.0411001
190,-1.1188518
191,-1.1864843
192,-1.3327672
193,-1.3389305
194,-1.3954688
195,-1.4577483
196,-1.5477662
197,-1.5482335
198,-1.5411711
199,-1.535426
200,-1.5314547
201,-1.5309658
202,-1.5323317
203,-1.5292125
204,-1.5270053
205,-1.5227475
206,-1.5219249
207,-1.5264041
208,-1.5241833
209,-1.5270091
210,-1.5307875
211,-1.5381823
212,-1.5423814
213,-1.5386634
214,-1.5384758
215,-1.5389584
216,-1.5410174
217,-1.5449046
218,-1.544395
219,-1.5434698
220,-1.5424988
221,-1.5451589
222,-1.5490135
223,-1.54571
224,-1.5452758
225,-1.5460253
226,-1.5005221
227,-1.4144607
228,-1.3201754
229,-1.2653805
230,-1.2326716
231,-1.2090214
232,-1.2364583
233,-1.2544959
234,-1.2526449
235,-1.2424513
236,-0.676725
237,-0.19094627
238,0.16717857
