,0
0,1252
1,0
2,9183
3,11
4,3690
5,248
6,0
7,7787
8,336
9,1518
10,6
11,0
12,10914
13,0
14,78
15,157
16,0
17,13677
18,255
19,1748
20,233
21,0
22,9074
23,8
24,1286
25,11
26,0
27,8674
28,325
29,2535
30,248
31,0
32,12185
33,3
34,71
35,1
36,0
37,7942
38,9
39,79
40,271
41,0
42,15262
43,149
44,1281
45,8
46,0
47,7851
48,257
49,1008
50,7
51,0
52,13301
53,276
54,2826
55,162
56,0
57,10134
58,2
59,416
60,64
61,0
62,367
63,8
64,90
65,10
66,0
67,328
68,10
69,98
70,8
71,0
72,399
73,9
74,96
75,10
76,0
77,349
78,9
79,99
80,9
81,0
82,366
83,7
84,94
85,7
86,0
87,413
88,11
89,103
90,10
91,0
92,345
93,10
94,86
95,10
96,0
97,400
98,9
99,87
100,11
101,0
102,469
103,8
104,97
105,9
106,0
107,347
108,10
109,89
110,8
111,0
112,330
113,10
114,100
115,9
116,0
117,375
118,8
119,136120
120,14117
121,0
122,130984
123,1128
124,19796
125,1013
126,0
127,129507
128,1126
129,19901
130,1013
131,0
132,129606
133,1125
134,23151
135,1014
136,0
137,131282
138,1126
139,19898
140,1013
141,0
142,129757
143,1125
144,19782
145,1013
146,0
147,130873
148,1126
149,19817
150,1013
151,0
152,127097
153,1126
154,21007
155,1013
156,0
157,132882
158,1125
159,19877
160,1014
161,0
162,148354
163,1125
164,20263
165,1013
166,0
167,129151
168,1126
169,19764
170,1013
171,0
172,128016
173,1125
174,19963
175,1013
176,0
177,143799
178,1125
179,4637
180,913
181,0
182,3565
183,10
184,1078
185,97
186,0
187,3489
188,115
189,902
190,1
191,0
192,3612
193,0
194,71
195,97
196,0
197,3749
198,95
199,1007
200,117
201,0
202,3442
203,7
204,986
205,2
206,0
207,2660
208,113
209,1062
210,103
211,0
212,3639
213,2
214,69
215,1
216,0
217,3486
218,3
219,71
220,116
221,0
222,4507
223,110
224,963
225,3
226,0
227,2666
228,119
229,850
230,1
231,0
232,3591
233,97
234,1004
235,103
236,0
237,3391
238,2
